,ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
84,2042-12-31,0.9810459856282576,0.982068215437108,1.2331637469148813,0.9808544413751632,0.9812426395468596,0.132751557952816,0.132751557952816,0.132751557952816,0.132751557952816,0.132751557952816,0.132751557952816,0.0,0.0,0.0,1.1137975435810736
85,2043-12-31,0.9978746870171047,0.9451666009098993,1.195581609569032,0.9976669424907016,0.9980824860043108,0.07825345468442586,0.07825345468442586,0.07825345468442586,0.07825345468442586,0.07825345468442586,0.07825345468442586,0.0,0.0,0.0,1.0761281417015305
86,2044-12-31,1.0147494944371547,1.1027885051247308,1.3596316047308084,1.014530636555326,1.0149668772438496,0.21518392502051698,0.21518392502051698,0.21518392502051698,0.21518392502051698,0.21518392502051698,0.21518392502051698,0.0,0.0,0.0,1.2299334194576717
87,2045-12-31,1.0315781958260022,1.0766470762553568,1.3447186277868939,1.031340232023464,1.0318036905856522,0.17841940703496398,0.17841940703496398,0.17841940703496398,0.17841940703496398,0.17841940703496398,0.17841940703496398,0.0,0.0,0.0,1.2099976028609662
88,2046-12-31,1.0484068972148493,1.0504732199217648,1.3097836730187646,1.0481516949698249,1.0486434074171667,0.13275155795235488,0.13275155795235488,0.13275155795235488,0.13275155795235488,0.13275155795235488,0.13275155795235488,0.0,0.0,0.0,1.181158455167204
89,2047-12-31,1.0652355986036968,1.017449008555674,1.2714485707044905,1.0649631067367558,1.0654819381550773,0.07825345468419123,0.07825345468419123,0.07825345468419123,0.07825345468419123,0.07825345468419123,0.07825345468419123,0.0,0.0,0.0,1.143489053287888
90,2048-12-31,1.0821104060237463,1.1638491811643419,1.423521730895207,1.0818205488529569,1.0823693716879172,0.21518392502026693,0.21518392502026693,0.21518392502026693,0.21518392502026693,0.21518392502026693,0.21518392502026693,0.0,0.0,0.0,1.2972943310440133
91,2049-12-31,1.0989391074125936,1.1557641670533378,1.4024765287944476,1.0986310135929505,1.0992141803815236,0.17841940703504733,0.17841940703504733,0.17841940703504733,0.17841940703504733,0.17841940703504733,0.17841940703504733,0.0,0.0,0.0,1.277358514447641
92,2050-12-31,1.115767808801441,1.117996409462371,1.3755922363458717,1.115442934721318,1.116055844261672,0.13275155795299268,0.13275155795299268,0.13275155795299268,0.13275155795299268,0.13275155795299268,0.13275155795299268,0.0,0.0,0.0,1.2485193667544339
93,2051-12-31,1.1325965101902884,1.0785813418451866,1.3397166299384466,1.132254653214774,1.1329035952449533,0.07825345468493591,0.07825345468493591,0.07825345468493591,0.07825345468493591,0.07825345468493591,0.07825345468493591,0.0,0.0,0.0,1.2108499648752242
94,2052-12-31,1.1494713176103382,1.236309944762526,1.4813599307358367,1.1491091641745208,1.1497915213570713,0.21518392502061662,0.21518392502061662,0.21518392502061662,0.21518392502061662,0.21518392502061662,0.21518392502061662,0.0,0.0,0.0,1.3646552426309548
95,2053-12-31,1.1663000189991855,1.2113507956690892,1.4615452777274232,1.16592208408094,1.1666342357472035,0.17841940703505277,0.17841940703505277,0.17841940703505277,0.17841940703505277,0.17841940703505277,0.17841940703505277,0.0,0.0,0.0,1.344719426034238
96,2054-12-31,1.183128720388033,1.187573788989543,1.4604651435270946,1.1827369275762465,1.18347978963779,0.13275155795208582,0.13275155795208582,0.13275155795208582,0.13275155795208582,0.13275155795208582,0.13275155795208582,0.0,0.0,0.0,1.315880278340119
97,2055-12-31,1.1999574217768803,1.153334919246286,1.4170110694754567,1.199548000626056,1.2003271408767446,0.07825345468437694,0.07825345468437694,0.07825345468437694,0.07825345468437694,0.07825345468437694,0.07825345468437694,0.0,0.0,0.0,1.2782108764612572
98,2056-12-31,1.2168322291969298,1.2991700399882251,1.5671508151444753,1.2164018092082147,1.2172183393344425,0.2151839250201564,0.2151839250201564,0.2151839250201564,0.2151839250201564,0.2151839250201564,0.2151839250201564,0.0,0.0,0.0,1.4320161542170862
99,2057-12-31,1.2336609305857773,1.2700393038762616,1.5408139825044802,1.233213557935485,1.234063821774567,0.17841940703474657,0.17841940703474657,0.17841940703474657,0.17841940703474657,0.17841940703474657,0.17841940703474657,0.0,0.0,0.0,1.412080337620524
100,2058-12-31,1.2504896319746246,1.2506266316669583,1.5154568652544618,1.2500276258730543,1.250909953469097,0.1327515579527082,0.1327515579527082,0.1327515579527082,0.1327515579527082,0.1327515579527082,0.1327515579527082,0.0,0.0,0.0,1.383241189927333
