,ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
115,2073-12-31,245.0364193381849,503.9534593719605,582.1128223752877,206.47301658316798,284.67434585330267,297.5428909641587,297.5428909641587,297.5428909641587,297.5428909641587,297.5428909641587,297.5428909641587,0.0,0.0,0.0,542.5793103023436
116,2074-12-31,247.4169219571911,505.2989920826556,585.9011994776928,207.5003679732029,288.42040953393274,297.77648389764244,297.77648389764244,297.77648389764244,297.77648389764244,297.77648389764244,297.77648389764244,0.0,0.0,0.0,545.1934058548336
117,2075-12-31,249.79742457619736,506.8766153937071,589.7941681834694,208.7356830005294,291.826012580475,298.12494436687655,298.12494436687655,298.12494436687655,298.12494436687655,298.12494436687655,298.12494436687655,0.0,0.0,0.0,547.9223689430739
118,2076-12-31,252.1844491201872,507.2221130455567,593.0835681169074,210.127761218938,295.4747206330364,297.4025013654244,297.4025013654244,297.4025013654244,297.4025013654244,297.4025013654244,297.4025013654244,0.0,0.0,0.0,549.5869504856116
119,2077-12-31,254.56495173919345,508.5591890054516,596.4237063810031,211.06509781399123,298.76257673450345,297.54289096394507,297.54289096394507,297.54289096394507,297.54289096394507,297.54289096394507,297.54289096394507,0.0,0.0,0.0,552.1078427031385
120,2078-12-31,256.9454543581997,510.3230749189039,600.4111600423602,212.47207470296576,302.7120810200979,297.77648389801135,297.77648389801135,297.77648389801135,297.77648389801135,297.77648389801135,297.77648389801135,0.0,0.0,0.0,554.721938256211
121,2079-12-31,259.3259569772059,511.88257835442096,604.7174399071876,213.3933275130596,306.57368236365596,298.1249443673611,298.1249443673611,298.1249443673611,298.1249443673611,298.1249443673611,298.1249443673611,0.0,0.0,0.0,557.450901344567
122,2080-12-31,261.71298152119573,512.3726070945715,607.2997817219813,214.68949270117662,310.0721680386827,297.4025013654031,297.4025013654031,297.4025013654031,297.4025013654031,297.4025013654031,297.4025013654031,0.0,0.0,0.0,559.1154828865988
123,2081-12-31,264.093484140202,513.5897135620893,611.0134004817401,216.14192054955413,313.4420668973472,297.5428909641439,297.5428909641439,297.5428909641439,297.5428909641439,297.5428909641439,297.5428909641439,0.0,0.0,0.0,561.6363751043459
124,2082-12-31,266.47398675920823,514.9311231011634,615.1933981463856,217.17441714386194,317.3513843979233,297.7764838977891,297.7764838977891,297.7764838977891,297.7764838977891,297.7764838977891,297.7764838977891,0.0,0.0,0.0,564.2504706569973
125,2083-12-31,268.8544893782145,516.5689147122697,619.3662634424854,218.18451399413613,321.11026150776956,298.1249443673277,298.1249443673277,298.1249443673277,298.1249443673277,298.1249443673277,298.1249443673277,0.0,0.0,0.0,566.9794337455422
126,2084-12-31,271.2415139222043,516.756408224693,622.4773024828046,219.37651798797347,325.2540618406566,297.4025013650788,297.4025013650788,297.4025013650788,297.4025013650788,297.4025013650788,297.4025013650788,0.0,0.0,0.0,568.6440152872831
127,2085-12-31,273.62201654121054,518.0193983391817,626.5568821196103,220.5433714711368,329.2271176440169,297.54289096420763,297.54289096420763,297.54289096420763,297.54289096420763,297.54289096420763,297.54289096420763,0.0,0.0,0.0,571.1649075054181
128,2086-12-31,276.0025191602168,519.2315173821705,630.9283844550123,221.47065324021526,333.4075444396788,297.77648389790363,297.77648389790363,297.77648389790363,297.77648389790363,297.77648389790363,297.77648389790363,0.0,0.0,0.0,573.7790030581205
129,2087-12-31,278.383021779223,520.0398875564834,635.4775645985429,222.04690687770943,337.30531809747504,298.1249443670936,298.1249443670936,298.1249443670936,298.1249443670936,298.1249443670936,298.1249443670936,0.0,0.0,0.0,576.5079661463166
130,2088-12-31,280.77004632321285,520.8310685400684,638.7558170019367,223.54768680917658,341.0834621440977,297.4025013655821,297.4025013655821,297.4025013655821,297.4025013655821,297.4025013655821,297.4025013655821,0.0,0.0,0.0,578.172547688795
131,2089-12-31,283.1505489422191,522.3027503555485,642.8997509033829,224.50788195146862,345.30990027138347,297.54289096401146,297.54289096401146,297.54289096401146,297.54289096401146,297.54289096401146,297.54289096401146,0.0,0.0,0.0,580.6934399062305
132,2090-12-31,285.5310515612253,523.1646564951542,647.3017910529662,225.37560736083415,349.5641113188606,297.7764838976376,297.7764838976376,297.7764838976376,297.7764838976376,297.7764838976376,297.7764838976376,0.0,0.0,0.0,583.307535458863
133,2091-12-31,287.9115541802316,523.8615100907399,651.9353987492758,225.965256675289,353.79400066526836,298.124944367029,298.124944367029,298.124944367029,298.124944367029,298.124944367029,298.124944367029,0.0,0.0,0.0,586.0364985472606
134,2092-12-31,290.2985787242214,525.0472249021998,655.0183908478393,227.8268736273979,357.6474128938249,297.4025013655163,297.4025013655163,297.4025013655163,297.4025013655163,297.4025013655163,297.4025013655163,0.0,0.0,0.0,587.7010800897376
135,2093-12-31,292.67908134322767,526.437509276608,658.9693163722768,229.11161881187414,361.2593915566481,297.5428909641283,297.5428909641283,297.5428909641283,297.5428909641283,297.5428909641283,297.5428909641283,0.0,0.0,0.0,590.2219723073559
136,2094-12-31,295.05958396223383,527.9922982167744,662.8802715099629,230.2808494854322,364.9996607394696,297.77648389782206,297.77648389782206,297.77648389782206,297.77648389782206,297.77648389782206,297.77648389782206,0.0,0.0,0.0,592.8360678600559
137,2095-12-31,297.4400865812401,529.516608411633,667.3347554664869,231.360054880246,369.0206180858127,298.1249443670251,298.1249443670251,298.1249443670251,298.1249443670251,298.1249443670251,298.1249443670251,0.0,0.0,0.0,595.5650309482652
138,2096-12-31,299.82711112523,529.8770958529597,669.855069016838,232.51297765812456,372.51522239323185,297.4025013655043,297.4025013655043,297.4025013655043,297.4025013655043,297.4025013655043,297.4025013655043,0.0,0.0,0.0,597.2296124907343
139,2097-12-31,302.2076137442362,531.2882727097757,673.1884038980529,233.820789269581,375.91036193925294,297.54289096412435,297.54289096412435,297.54289096412435,297.54289096412435,297.54289096412435,297.54289096412435,0.0,0.0,0.0,599.7505047083605
140,2098-12-31,304.5881163632424,532.5741940345735,677.3993149237655,234.92621762549007,379.85963536053254,297.77648389780387,297.77648389780387,297.77648389780387,297.77648389780387,297.77648389780387,297.77648389780387,0.0,0.0,0.0,602.3646002610462
141,2099-12-31,306.9686189822487,534.0361142998643,682.046090390607,235.76136552197823,383.66048688180564,298.12494436702116,298.12494436702116,298.12494436702116,298.12494436702116,298.12494436702116,298.12494436702116,0.0,0.0,0.0,605.0935633492699
142,2100-12-31,309.3491216012549,535.7064523559076,685.8628439075471,236.91236383115245,387.3022196482695,298.60957118866764,298.60957118866764,298.60957118866764,298.60957118866764,298.60957118866764,298.60957118866764,0.0,0.0,0.0,607.9586927899226
143,2101-12-31,311.7296242202612,537.4561493546837,690.7616653940912,238.136301884579,391.09828277006693,299.25125004766784,299.25125004766784,299.25125004766784,299.25125004766784,299.25125004766784,299.25125004766784,0.0,0.0,0.0,610.980874267929
144,2102-12-31,314.11012683926737,539.2919357095576,695.0917866233493,239.3413965275989,395.07238970230094,300.07040656964125,300.07040656964125,300.07040656964125,300.07040656964125,300.07040656964125,300.07040656964125,0.0,0.0,0.0,614.1805334089086
145,2103-12-31,316.49062945827365,541.5704244880847,700.1734959586338,240.3286005750415,399.10638861619117,301.0869603012834,301.0869603012834,301.0869603012834,301.0869603012834,301.0869603012834,301.0869603012834,0.0,0.0,0.0,617.577589759557
146,2104-12-31,318.87765400226345,539.9536556984068,701.2198157958699,241.11715521249357,402.56312247791874,298.6095711889493,298.6095711889493,298.6095711889493,298.6095711889493,298.6095711889493,298.6095711889493,0.0,0.0,0.0,617.4872251912127
147,2105-12-31,321.2581566212697,541.5788292902985,705.6826927965443,242.10413823570772,406.70804355928794,299.25125004784104,299.25125004784104,299.25125004784104,299.25125004784104,299.25125004784104,299.25125004784104,0.0,0.0,0.0,620.5094066691107
148,2106-12-31,323.6386592402759,543.0483507323264,710.6849350882413,243.1447563441834,410.69494611345857,300.07040656921345,300.07040656921345,300.07040656921345,300.07040656921345,300.07040656921345,300.07040656921345,0.0,0.0,0.0,623.7090658094894
149,2107-12-31,326.0191618592822,544.6661579194488,715.5495775848024,243.65309096807738,414.4144754781155,301.086960301415,301.086960301415,301.086960301415,301.086960301415,301.086960301415,301.086960301415,0.0,0.0,0.0,627.1061221606972
150,2108-12-31,328.40618640327205,543.1087569321224,716.7527843758921,244.25564400371286,418.0551891123912,298.6095711885974,298.6095711885974,298.6095711885974,298.6095711885974,298.6095711885974,298.6095711885974,0.0,0.0,0.0,627.0157575918695
151,2109-12-31,330.7866890222782,544.562506535489,721.0919022932529,245.1582687660231,421.5745846847796,299.2512500481549,299.2512500481549,299.2512500481549,299.2512500481549,299.2512500481549,299.2512500481549,0.0,0.0,0.0,630.0379390704331
152,2110-12-31,333.16719164128443,546.9057527737718,724.8093998717145,246.61167721301632,424.90671966849595,300.0704065693518,300.0704065693518,300.0704065693518,300.0704065693518,300.0704065693518,300.0704065693518,0.0,0.0,0.0,633.2375982106362
153,2111-12-31,335.54769426029077,548.7113712986779,729.2870564957141,247.74186312360035,428.5450572363018,301.0869603009162,301.0869603009162,301.0869603009162,301.0869603009162,301.0869603009162,301.0869603009162,0.0,0.0,0.0,636.634654561207
154,2112-12-31,337.9347188042805,547.2427097947098,730.3192229008691,248.59820989740163,431.9507256161494,298.6095711887585,298.6095711887585,298.6095711887585,298.6095711887585,298.6095711887585,298.6095711887585,0.0,0.0,0.0,636.544289993039
155,2113-12-31,340.3152214232868,548.5714616602968,734.0694293797096,249.33122781630263,435.1024871343257,299.2512500478405,299.2512500478405,299.2512500478405,299.2512500478405,299.2512500478405,299.2512500478405,0.0,0.0,0.0,639.5664714711272
156,2114-12-31,342.695724042293,550.3041447120818,738.5594431116004,249.83870786818773,438.76929007158844,300.070406569707,300.070406569707,300.070406569707,300.070406569707,300.070406569707,300.070406569707,0.0,0.0,0.0,642.7661306120001
157,2115-12-31,345.0762266612993,551.9172582346927,743.8934606249157,250.41953996290334,443.14837125274045,301.0869603012827,301.0869603012827,301.0869603012827,301.0869603012827,301.0869603012827,301.0869603012827,0.0,0.0,0.0,646.163186962582
158,2116-12-31,347.46325120528905,550.1386980768151,745.6138701523095,251.33279395055212,446.80224128469104,298.60957118922545,298.60957118922545,298.60957118922545,298.60957118922545,298.60957118922545,298.60957118922545,0.0,0.0,0.0,646.0728223945146
159,2117-12-31,349.84375382429533,551.9130811806824,750.4772367970743,252.51911166610475,451.34485827790303,299.2512500481,299.2512500481,299.2512500481,299.2512500481,299.2512500481,299.2512500481,0.0,0.0,0.0,649.0950038723954
160,2118-12-31,352.22425644330156,553.6653362660354,755.4149328152837,253.83310697953684,455.76398185547066,300.0704065693276,300.0704065693276,300.0704065693276,300.0704065693276,300.0704065693276,300.0704065693276,0.0,0.0,0.0,652.2946630126291
161,2119-12-31,354.60475906230783,555.7770357548594,761.0615413627415,254.93489595268008,459.3033119744071,301.08696030129033,301.08696030129033,301.08696030129033,301.08696030129033,301.08696030129033,301.08696030129033,0.0,0.0,0.0,655.6917193635982
162,2120-12-31,356.99178360629764,554.7759809605278,762.0348023096919,256.43322666137556,463.1085568537622,298.60957118870283,298.60957118870283,298.60957118870283,298.60957118870283,298.60957118870283,298.60957118870283,0.0,0.0,0.0,655.6013547950005
163,2121-12-31,359.3722862253039,557.0026496275211,766.7226683224329,257.7820948958401,467.254534893433,299.25125004779767,299.25125004779767,299.25125004779767,299.25125004779767,299.25125004779767,299.25125004779767,0.0,0.0,0.0,658.6235362731015
164,2122-12-31,361.75278884431015,558.6398564529688,771.9729542301034,258.578194188004,471.80944768596277,300.0704065693272,300.0704065693272,300.0704065693272,300.0704065693272,300.0704065693272,300.0704065693272,0.0,0.0,0.0,661.8231954136373
165,2123-12-31,364.1332914633164,559.8336810008657,776.9765452603735,258.8174835274985,475.5620729676461,301.08696030088083,301.08696030088083,301.08696030088083,301.08696030088083,301.08696030088083,301.08696030088083,0.0,0.0,0.0,665.2202517641972
166,2124-12-31,366.5203160073062,558.1675346075766,777.886389080904,259.2827976650278,479.2986589899672,298.60957118872705,298.60957118872705,298.60957118872705,298.60957118872705,298.60957118872705,298.60957118872705,0.0,0.0,0.0,665.1298871960332
167,2125-12-31,368.90081862631246,559.1528649376643,782.1248422112108,259.5497330594507,482.9295027479181,299.251250047916,299.251250047916,299.251250047916,299.251250047916,299.251250047916,299.251250047916,0.0,0.0,0.0,668.1520686742285
168,2126-12-31,371.2813212453187,560.8503254571979,787.6313607396281,260.7406544992378,487.8128786356251,300.07040656958065,300.07040656958065,300.07040656958065,300.07040656958065,300.07040656958065,300.07040656958065,0.0,0.0,0.0,671.3517278148993
169,2127-12-31,373.6618238643249,563.1879843935956,792.5289167404628,261.8030792761997,491.55819575674167,301.08696030095444,301.08696030095444,301.08696030095444,301.08696030095444,301.08696030095444,301.08696030095444,0.0,0.0,0.0,674.7487841652794
170,2128-12-31,376.04884840831477,561.3076775712788,794.2578944447637,263.08423686150917,495.5713535267409,298.60957118909,298.60957118909,298.60957118909,298.60957118909,298.60957118909,298.60957118909,0.0,0.0,0.0,674.6584195974048
171,2129-12-31,378.42935102732105,563.0993641092731,799.5532764831881,263.6018494574616,500.02537013578166,299.2512500478465,299.2512500478465,299.2512500478465,299.2512500478465,299.2512500478465,299.2512500478465,0.0,0.0,0.0,677.6806010751675
172,2130-12-31,380.80985364632716,564.4150751783411,803.3184656295572,264.7783143589156,503.7899534140615,300.0704065692842,300.0704065692842,300.0704065692842,300.0704065692842,300.0704065692842,300.0704065692842,0.0,0.0,0.0,680.8802602156113
173,2131-12-31,383.19035626533343,567.1301157913454,809.2294189893237,265.59255097400387,508.1736794694894,301.0869603012015,301.0869603012015,301.0869603012015,301.0869603012015,301.0869603012015,301.0869603012015,0.0,0.0,0.0,684.2773165665349
174,2132-12-31,385.5773808093233,564.4762542954954,811.7250420360509,265.57380410445154,513.1925233955141,298.60957118889917,298.60957118889917,298.60957118889917,298.60957118889917,298.60957118889917,298.60957118889917,0.0,0.0,0.0,684.1869519982224
175,2133-12-31,387.95788342832947,565.2703295091707,816.1356590837167,265.7395308986194,516.9997317732909,299.25125004834865,299.25125004834865,299.25125004834865,299.25125004834865,299.25125004834865,299.25125004834865,0.0,0.0,0.0,687.2091334766781
